DeployID,Ptt,Instr,Date,Type,Quality,Latitude,Longitude,Error radius,Error Semi-major axis,Error Semi-minor axis,Error Ellipse orientation,Offset,Offset orientation,GPE MSD,GPE U,Comment
"141259",141259,MiniPAT,2016-03-30 08:42:30,GPE,,36.00000000,-40.42333984,,277800,17980,0,,,1.160565,5.802827,
"141259",141259,MiniPAT,2016-03-30 21:11:15,GPE,,39.50000000,-39.65335083,,444480,146861,0,111120,180,2.155070,17.240561,
"141259",141259,MiniPAT,2016-03-31 08:45:00,GPE,,32.50000000,-39.47500992,,1277880,343874,0,1222320,180,6.795413,156.294495,
"141259",141259,MiniPAT,2016-04-03 21:25:00,GPE,,34.50000000,-38.22055054,,388920,112713,0,111120,180,2.521681,17.651770,
"141259",141259,MiniPAT,2016-04-04 07:57:30,GPE,,37.00000000,-38.02642822,,416700,130114,0,55560,180,2.781890,20.864180,
"141259",141259,MiniPAT,2016-04-04 21:26:15,GPE,,43.00000000,-35.83945084,,305580,24583,0,55560,180,2.395598,13.175790,
"141259",141259,MiniPAT,2016-04-05 08:32:30,GPE,,44.00000000,-37.22745132,,444480,15987,0,222240,180,4.066603,32.532829,
"141259",141259,MiniPAT,2016-04-06 21:26:15,GPE,,15.50000000,-42.67654037,,916740,133759,0,388920,180,4.422436,72.970200,
"141259",141259,MiniPAT,2016-04-10 23:05:11,Argos,2,40.25099945,-36.06100464,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 00:04:44,Argos,A,40.25500107,-36.05499268,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 00:45:20,Argos,2,40.24800110,-36.07299805,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 03:42:38,Argos,0,40.25500107,-36.10101318,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 05:20:27,Argos,1,40.24700165,-36.12500000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 05:49:09,Argos,B,40.24599838,-36.13699341,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 06:44:00,Argos,B,40.23799896,-36.15798950,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:07:42,Argos,3,40.25000000,-36.13198853,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:12:39,Argos,1,40.25999832,-36.13800049,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:32:24,Argos,3,40.24499893,-36.14401245,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 07:56:15,GPE,,36.00000000,-34.55688095,,194460,17980,0,55560,180,1.146853,4.013985,
"141259",141259,MiniPAT,2016-04-11 08:30:43,Argos,2,40.24399948,-36.15200806,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 09:07:18,Argos,3,40.23699951,-36.16299438,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 10:02:38,Argos,3,40.23799896,-36.17599487,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 10:27:25,Argos,2,40.23199844,-36.17700195,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 11:28:40,Argos,3,40.22700119,-36.18600464,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 12:20:03,Argos,1,40.21900177,-36.20001221,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 14:00:09,Argos,B,40.20199966,-36.20599365,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 14:44:39,Argos,A,40.18500137,-36.20599365,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 15:12:19,Argos,3,40.18099976,-36.21499634,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 16:51:01,Argos,3,40.17200089,-36.23001099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:16:08,Argos,2,40.16099930,-36.23400879,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:32:58,Argos,2,40.16600037,-36.23599243,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 18:32:58,Argos,3,40.16500092,-36.23699951,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 19:41:15,Argos,2,40.16299820,-36.23901367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 19:59:06,Argos,3,40.16199875,-36.24200439,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 20:05:02,Argos,3,40.15999985,-36.23999023,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:10:19,Argos,B,40.15299988,-36.24700928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:15:15,Argos,3,40.15700150,-36.24798584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:21:15,GPE,,34.50000000,-35.60317993,,361140,184547,0,55560,180,2.370429,15.407790,
"141259",141259,MiniPAT,2016-04-11 21:36:57,Argos,3,40.15399933,-36.24700928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 21:51:42,Argos,B,40.15200043,-36.25000000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 22:03:33,Argos,B,40.15900040,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 22:43:06,Argos,3,40.15399933,-36.25100708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 23:00:55,Argos,2,40.15900040,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-11 23:45:21,Argos,2,40.15299988,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 00:24:47,Argos,3,40.15599823,-36.25601196,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 03:29:29,Argos,B,40.14599991,-36.23800659,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 05:12:04,Argos,3,40.15599823,-36.25500488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 06:42:59,Argos,A,40.15800095,-36.26098633,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 06:50:53,Argos,3,40.17200089,-36.27200317,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 07:01:48,Argos,3,40.16699982,-36.27099609,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 08:21:53,Argos,2,40.17599869,-36.27301025,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 08:29:46,Argos,2,40.17599869,-36.26800537,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 08:30:00,GPE,,35.50000000,-36.03570938,,305580,119093,0,55560,180,2.264201,12.453100,
"141259",141259,MiniPAT,2016-04-12 08:30:45,Argos,3,40.17599869,-36.27301025,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 09:52:05,Argos,3,40.17399979,-36.26599121,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 10:05:54,Argos,2,40.16999817,-36.26098633,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 11:07:16,Argos,2,40.16400146,-36.24899292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 12:01:54,Argos,1,40.16799927,-36.23901367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 13:33:06,Argos,B,40.16600037,-36.22500610,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 14:26:25,Argos,2,40.16999817,-36.23599243,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 15:04:00,Argos,2,40.15900040,-36.25601196,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 16:42:52,Argos,2,40.15100098,-36.25601196,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 18:05:55,Argos,0,40.14699936,-36.26501465,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 18:21:42,Argos,1,40.15499878,-36.27801514,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 19:10:05,Argos,0,40.16199875,-36.29098511,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 19:44:47,Argos,0,40.15000153,-36.28100586,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 19:51:42,Argos,1,40.15200043,-36.28799438,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 20:45:05,Argos,1,40.15499878,-36.30200195,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 21:19:39,Argos,1,40.16400146,-36.30801392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 21:26:36,Argos,1,40.16099930,-36.30999756,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 21:27:30,GPE,,35.50000000,-35.63779068,,250020,82587,0,55560,180,1.862472,8.381123,
"141259",141259,MiniPAT,2016-04-12 22:24:51,Argos,2,40.16199875,-36.31500244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 22:30:49,Argos,2,40.15800095,-36.32000732,,,,,,,,,
"141259",141259,MiniPAT,2016-04-12 23:15:16,Argos,1,40.16299820,-36.33300781,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 00:01:48,Argos,3,40.16600037,-36.32400513,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 00:59:11,Argos,B,40.16899872,-36.33999634,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 05:07:19,Argos,3,40.14400101,-36.34201050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 06:27:37,Argos,1,40.13399887,-36.33700562,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 06:38:33,Argos,2,40.12599945,-36.34500122,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 07:46:15,GPE,,35.50000000,-35.63779068,,250020,82587,0,55560,180,1.862472,8.381123,
"141259",141259,MiniPAT,2016-04-13 07:55:45,Argos,3,40.11800003,-36.35198975,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 08:07:36,Argos,3,40.11600113,-36.35299683,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 08:11:34,Argos,2,40.11600113,-36.35998535,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 09:40:35,Argos,2,40.10699844,-36.36801147,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 09:44:32,Argos,2,40.10499954,-36.36199951,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 09:48:29,Argos,1,40.10300064,-36.37298584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 10:44:50,Argos,A,40.09600067,-36.37600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 11:35:14,Argos,0,40.09799957,-36.37399292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 13:15:04,Argos,3,40.09400177,-36.38000488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 14:51:50,Argos,2,40.09999847,-36.38900757,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 16:20:49,Argos,0,40.09500122,-36.39801025,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 17:52:44,Argos,1,40.09799957,-36.38598633,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 18:06:35,Argos,1,40.10499954,-36.37799072,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 19:25:31,Argos,3,40.11000061,-36.36401367,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 19:35:24,Argos,2,40.11000061,-36.35998535,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 20:13:56,Argos,3,40.11000061,-36.34600830,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 21:06:19,Argos,1,40.11199951,-36.33200073,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 22:01:37,Argos,2,40.11700058,-36.30899048,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 22:01:37,Argos,3,40.11600113,-36.31698608,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 22:58:59,Argos,2,40.11800003,-36.28698730,,,,,,,,,
"141259",141259,MiniPAT,2016-04-13 23:40:25,Argos,3,40.11700058,-36.27999878,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 00:33:44,Argos,A,40.11800003,-36.26300049,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 01:30:05,Argos,A,40.11999893,-36.25900269,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 04:48:45,Argos,3,40.13000107,-36.18701172,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 05:56:56,Argos,B,40.12599945,-36.17300415,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 06:36:26,Argos,3,40.12799835,-36.14999390,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 07:38:34,Argos,3,40.12799835,-36.14498901,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 07:51:29,Argos,2,40.12799835,-36.14001465,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 09:09:28,Argos,2,40.12400055,-36.13299561,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 09:19:23,Argos,3,40.12400055,-36.13000488,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 09:37:11,Argos,3,40.12300110,-36.12899780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 10:55:06,Argos,B,40.11999893,-36.10699463,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 11:13:53,Argos,B,40.11000061,-36.12600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 11:13:53,Argos,A,40.11000061,-36.12701416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 12:52:42,Argos,3,40.10100174,-36.12298584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 14:39:29,Argos,2,40.08800125,-36.13299561,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 16:22:09,Argos,2,40.07500076,-36.14801025,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 17:17:26,Argos,B,40.06900024,-36.14999390,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 17:55:02,Argos,2,40.07199860,-36.16299438,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 19:00:24,Argos,3,40.06800079,-36.17199707,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 19:24:04,Argos,3,40.06800079,-36.17401123,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 19:47:43,Argos,2,40.06700134,-36.17300415,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 20:31:13,Argos,3,40.06999969,-36.17898560,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 21:04:53,Argos,3,40.07099915,-36.18301392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 21:20:43,Argos,3,40.07199860,-36.18701172,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 21:43:26,Argos,1,40.07500076,-36.19000244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 22:34:52,Argos,2,40.07300186,-36.19000244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 23:05:33,Argos,A,40.07300186,-36.21099854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-14 23:22:23,Argos,1,40.07099915,-36.20999146,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 00:16:37,Argos,0,40.07799911,-36.19900513,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 01:03:00,Argos,3,40.08200073,-36.20001221,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 04:40:12,Argos,3,40.08100128,-36.21099854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 06:25:57,Argos,3,40.08100128,-36.21701050,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 07:04:31,Argos,3,40.08100128,-36.22500610,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 07:07:28,Argos,3,40.08399963,-36.22100830,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 07:40:01,Argos,3,40.08200073,-36.22698975,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 07:59:44,Argos,B,40.08200073,-36.23001099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 08:36:15,Argos,3,40.08399963,-36.23001099,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 08:49:06,Argos,2,40.08700180,-36.23098755,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 09:27:38,Argos,2,40.08700180,-36.23400879,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 10:29:50,Argos,1,40.09199905,-36.24600220,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 10:58:37,Argos,B,40.09299850,-36.25100708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 11:00:35,Argos,B,40.07799911,-36.23498535,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 11:47:03,Argos,3,40.09799957,-36.25201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 12:38:24,Argos,2,40.10100174,-36.25399780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 14:19:04,Argos,B,40.11100006,-36.27099609,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 14:28:57,Argos,B,40.10800171,-36.28500366,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 16:09:50,Argos,3,40.11899948,-36.28399658,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 17:25:56,Argos,B,40.13000107,-36.29998779,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 17:45:45,Argos,3,40.13000107,-36.29598999,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 18:30:22,Argos,2,40.13000107,-36.30099487,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 19:12:47,Argos,3,40.13600159,-36.30200195,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 19:15:45,Argos,2,40.13899994,-36.30599976,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 20:44:53,Argos,3,40.14899826,-36.31201172,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 20:52:46,Argos,1,40.14899826,-36.30801392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 21:49:10,Argos,A,40.14400101,-36.31298828,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 22:20:45,Argos,A,40.15800095,-36.32501221,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 22:36:36,Argos,1,40.16699982,-36.32101440,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 23:02:19,Argos,3,40.16400146,-36.32800293,,,,,,,,,
"141259",141259,MiniPAT,2016-04-15 23:53:41,Argos,3,40.17499924,-36.32598877,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 00:41:08,Argos,2,40.17599869,-36.33801270,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 04:28:37,Argos,3,40.20299911,-36.36700439,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 06:13:29,Argos,3,40.20700073,-36.36999512,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 06:34:14,Argos,2,40.20800018,-36.36898804,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 07:29:38,Argos,2,40.21400070,-36.37500000,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 07:46:22,Argos,B,40.21099854,-36.37399292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 08:15:05,Argos,3,40.22200012,-36.37298584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 08:21:59,Argos,2,40.22100067,-36.37600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 09:09:29,Argos,3,40.22600174,-36.37701416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 09:53:02,Argos,0,40.22700119,-36.37701416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 10:07:52,Argos,2,40.22800064,-36.37399292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 10:52:24,Argos,1,40.22800064,-36.37799072,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 11:22:03,Argos,2,40.22999954,-36.37701416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 12:12:41,Argos,2,40.22999954,-36.37298584,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 13:52:39,Argos,A,40.23500061,-36.37600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 14:12:22,Argos,B,40.23500061,-36.37600708,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 14:42:00,Argos,1,40.24300003,-36.37200928,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 15:59:06,Argos,2,40.23500061,-36.39099121,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 17:40:00,Argos,2,40.24300003,-36.39099121,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 18:08:39,Argos,2,40.23799896,-36.39700317,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 19:01:05,Argos,3,40.25000000,-36.40301514,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 19:39:38,Argos,1,40.25600052,-36.40200806,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 20:20:18,Argos,2,40.26200104,-36.41198730,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 20:42:02,Argos,3,40.26300049,-36.41598511,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 21:06:50,Argos,B,40.26499939,-36.42001343,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 21:22:37,Argos,2,40.26499939,-36.42401123,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 22:00:09,Argos,A,40.27199936,-36.42700195,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 22:07:04,Argos,3,40.27199936,-36.42898560,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 22:40:46,Argos,3,40.28099823,-36.43499756,,,,,,,,,
"141259",141259,MiniPAT,2016-04-16 23:35:17,Argos,3,40.28900146,-36.44000244,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 00:20:45,Argos,3,40.29499817,-36.44400024,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 04:15:20,Argos,A,40.34099960,-36.45401001,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 06:01:15,Argos,3,40.32899857,-36.48300171,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 06:02:14,Argos,1,40.33100128,-36.48699951,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 07:16:26,Argos,2,40.33200073,-36.50399780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 07:38:14,Argos,2,40.33599854,-36.49899292,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 07:43:09,Argos,3,40.33599854,-36.50201416,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 07:59:06,Argos,3,40.33700180,-36.51199341,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 08:57:38,Argos,2,40.34199905,-36.52600098,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 09:17:25,Argos,3,40.34400177,-36.52801514,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 09:39:09,Argos,3,40.34299850,-36.53100586,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 10:42:36,Argos,2,40.34700012,-36.54501343,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 11:06:18,Argos,2,40.34799957,-36.54800415,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 11:57:42,Argos,1,40.35200119,-36.55801392,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 13:37:48,Argos,3,40.35599899,-36.58300781,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 15:46:38,Argos,3,40.36299896,-36.60998535,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 17:27:28,Argos,3,40.36600113,-36.63699341,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 17:40:18,Argos,A,40.36199951,-36.62899780,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 18:49:33,Argos,2,40.37099838,-36.65798950,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 19:16:13,Argos,3,40.37300110,-36.66500854,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 19:50:54,Argos,2,40.37500000,-36.67001343,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 20:29:27,Argos,3,40.37699890,-36.67599487,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 20:56:13,Argos,3,40.38100052,-36.68499756,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 21:25:59,Argos,3,40.38399887,-36.69299316,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 22:21:24,Argos,2,40.38700104,-36.69699097,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 23:10:51,Argos,1,40.38299942,-36.71200562,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 23:19:47,Argos,3,40.38899994,-36.70800781,,,,,,,,,
"141259",141259,MiniPAT,2016-04-17 23:58:15,Argos,3,40.38899994,-36.71398926,,,,,,,,,
"141259",141259,MiniPAT,2016-04-18 04:02:45,Argos,3,40.39099884,-36.77200317,,,,,,,,,
"141259",141259,MiniPAT,2016-04-18 05:43:35,Argos,2,40.39300156,-36.80700684,,,,,,,,,
